Bartlett ,,05-09 Bartlett -,5/9/2025 8:10pm,Friday,8AM-4PM,,"I spoke to the sister of the man arrested at the factory in Bartlett. He is here under TPS from Venezuela. He showed his papers but they told him it was not valid. Not true to my understanding bc TPS was extended until September. First thing in order, wife needs a legal consultation. Can NIJC take this case? Who can guide me through the process to support this family? I know his name won’t appear on the inmate locator for a few hours",,Worksite Raid,,,Elgin,1,checked,,,,,
Sauk Village,,02-27 Sauk Village-,2/27/2025 3:00pm,Thursday,8AM-4PM,,ICE was seen in the south suburbs towards Salk Village. The leader was driving and didn’t take pictures. White pickup truck that said ICE. Going down expressway on 394 going South   Bound,,ICE Sighting,,,SW Suburbs,,,,,,,
Chicago - NWS,,03-04 Chicago - NWS-N. Homan and Division St. ,3/4/2025 2:20pm,Tuesday,8AM-4PM,,FSN: South on Homan north of Division agents wearing green vests seen accosting people. There is a school around that area,N. Homan and Division St. ,ICE Sighting,,,Chicago NWS,,,,,,,
Chicago - SWS,,"02-24 Chicago - SWS-South Shields and West 43rd PL.
",2/24/2025 8:49am,Monday,12AM-8AM,,"FSN: South Shields and West 43rd PL.

A few minutes ago two agent were stopping people","South Shields and West 43rd PL.
",ICE Sighting,,,Chicago SWS,,checked,,,,,
Chicago - Little Village,,04-09 Chicago - Little Village-,4/9/2025 2:18pm,Wednesday,8AM-4PM,,https://www.facebook.com/100081857683525/videos/1293238828434840/?vh=e&fs=e&mibextid=wwXIfr&rdid=2HaqITR1KDj0BJ0l#,,ICE Sighting,,,Little Village,0,checked,,,,,
Chicago - SWS ,,04-27 Chicago - SWS -65th and Long ,4/27/2025 6:58pm,Sunday,8AM-4PM,,,65th and Long ,ICE Sighting,,,Chicago SWS,,checked,,,,,
Elgin,,05-22 Elgin-Maple St and Jane St,5/22/2025 4:02pm,Thursday,8AM-4PM,,"Alrededor de las 7:00 a.m., el Equipo de Respuesta Rápida del Área de Elgin recibió un aviso de la comunidad sobre actividad de ICE en la intersección de Maple Street y Jane Street en Elgin, IL. Al investigar, se confirmó que ICE había detenido al menos a una persona inmigrante que estaba en proceso de solicitar asilo. La persona, que iba camino al trabajo con sus compañeros, se dio cuenta de que los estaban siguiendo. Decidió regresar a su casa para recoger documentos importantes para sus próximas citas en la corte, y fue detenida poco después.",Maple St and Jane St,Public Space Raid,,,Elgin,1,checked,,,,,
Chicago - SWS,,03-07 Chicago - SWS-51st and Spaulding,3/7/2025 3:15pm,Friday,8AM-4PM,,"Tam just reported that supposedly ICE was in the area 51 and Spaulding.  3 cars arrived and took 2 people.  A gray and a blue car, and green van with officers wearing ice vests",51st and Spaulding,Public Space Raid,,,Chicago SWS,2,checked,,,,,
Chicago - NWS,,05-02 Chicago - NWS-Leamington and Homer,5/2/2025 11:49pm,Friday,4PM-12AM,,From NW side: ICE knocked on a door at Leamington and Homer in Belmont Cragin at 3pm today. The person who opened the door was a US citizen. ICE was looking for a specific person and refused to leave until an arrest. The person they were looking for does have an arrest warrant due to not presenting himself in court but now lives in Washington. ICE agents stated that they will be coming back. KYR info was dropped in the building in the evening.,Leamington and Homer,Home Raid,,,Chicago NWS,,checked,,,,,
Chicago - Hyde Park ,,05-22 Chicago - Hyde Park -,5/22/2025 3:27am,Thursday,4PM-12AM,,"We got word of an incident in Hyde Park yesterday around 2:20pm that was confirmed by 2 sources (1 first hand, 1 second hand through their neighbor) - agents with bulletproof vests saying “HSI” roughed up and picked up 1 man, 1 woman & 1 child near 55th & Woodlawn outside St Thomas school. They were in 2 unmarked black SUVs, 1 unmarked sedan, and maybe 1 more vehicle. Someone from our team went  out and asked around at 4pm but didn’t find anyone who knew anything. No one got any names/info.",,Public Space Raid,,,Hyde Park/Woodlawn,,checked,,,,,
Cicero,,05-11 Cicero-Home Depot,5/11/2025 3:44pm,Sunday,8AM-4PM,,"3 questioned, 1 taken in custody by ICE 20 minutes ago by McDonald’s on Cicero & 29th by Home Depot where jornaleros are at. The one who was taken was here 30 years. Our RR team talked to several men. They saw 4 white men with vests in Ford Cherokee, 4x4 Ford pickup grey. None of the guys could tell if they had one. They said the ICE agents acted like they were going to enter the McDonalds then turned and questioned the guys.",Home Depot,Public Space Raid,,,Cicero/Berwyn,1,checked,,,,,
Chicago - Little Village,,04-08 Chicago - Little Village-28th and Karlov,4/8/2025 10:14pm,Tuesday,4PM-12AM,,Alderman confirmed there was a IDOC operation. ,28th and Karlov,FALSE,,,Little Village,,checked,,,,,
Chicago - SWS,,03-14 Chicago - SWS-1352 32nd St.,3/14/2025 1:10pm,Friday,8AM-4PM,,"FSN: agents seen in uniform knocking on doors by 1352 32nd St. by Archer in Bridgeport. Uniforms say ICE and there are other federal police. Black cars. More then 15. Update:  We will take the person into custody and the US Marshals and US Probations will be violating conditions of his release.   The person is NOT an undocumented subject.

",1352 32nd St.,FALSE,,,Chicago SWS,,checked,,,,,
Chicago - Little Village,,"05-13 Chicago - Little Village-2800 S Keeler
2800 S Kedvale",5/13/2025 4:40pm,Tuesday,8AM-4PM,,,"2800 S Keeler
2800 S Kedvale",ICE Sighting,,,Little Village,,checked,,,,,
Aurora,,05-15 Aurora-,5/15/2025 9:01pm,Thursday,8AM-4PM,,"FSN:  Just got a call from someone from Aurora, IL Partner was detained as a passanger to a vehicle today at 6am.  Hoping to get the correct A number. It seems he called but at some point got the A number wrong",,Public Space Raid,,,Aurora,1,checked,,,,,
Arlington Heights,,04-10 Arlington Heights-2204 Nichols Rd.,4/10/2025 4:51pm,Thursday,8AM-4PM,,Country Glen Apartments,2204 Nichols Rd.,ICE Sighting,,,Cicero/Berwyn,,checked,,,,,
Melrose Park,,03-04 Melrose Park-23rd and Division,3/4/2025 5:30pm,Tuesday,8AM-4PM,,"Just confirmed that it was not ice, it was detectives looking for someone in the area. Confirmed through someone that was directly stopped. This was at around 9:30 this am. False alarm.",23rd and Division,FALSE,,,Melrose Park/Oak Park,,checked,,,,,
Chicago - Little Village,,05-13 Chicago - Little Village-,5/13/2025 5:11pm,Tuesday,8AM-4PM,,HSI and FBI were just on the west side in Little Village. They left this location- be on the lookout for a black jeep and tan sedan,,ICE Sighting,,,Little Village,,checked,,,,,
Chicago - NWS,,03-02 Chicago - NWS-6900 W Belmont,3/2/2025 6:11pm,Sunday,8AM-4PM,,Secret service for Polish President,6900 W Belmont,FALSE,,,Chicago NWS,,checked,,,,,
Chicago - NWS,,05-22 Chicago - NWS-Cicero and Armitage,5/22/2025 6:51pm,Thursday,8AM-4PM,,Home Depot ,Cicero and Armitage,ICE Sighting,,,Chicago NWS,,,,,,,
Aurora,,05-09 Aurora-255 N Smith,5/9/2025 6:25pm,Friday,8AM-4PM,,"SSIP got a call about an hour ago from a community member about suspicious activity captured via their ring camera, hoping ARRT could help us look into it: 
Address 
255 N Smith St Aurora IL 60505
Yesterday around 11:30 am he received a notification on his Ring, it was several officers wearing vests with the word ""Police"" and ""HSI"". This morning the community member has been checking his camera and there is still a presence by his house. He is not currently at home.",255 N Smith,Home Raid,,,Aurora,,checked,,,,,
Chicago - NWS,,05-14 Chicago - NWS-4001 N Kildare,5/14/2025 5:50pm,Wednesday,8AM-4PM,,"confirmed ICE activity in Irving Park today. Here's the report from folks on the ground ""Report 5/14, 8 Am ish 
Apparently an agent in a black pick up was taling someone in a car they then tried to follow them and force their way into the gated parking lot at 4001 n Kildare. Lucky it seems the resident called ahead and hand someone there ready to quickly close the gate.
Around 8:45 we spoke with a resident at that address who confirmed that there was an ice agent in a black vehicle. 
The 5 DD volunteers huddled made a game plan and then approched the vehicle. We couldn't see the acronym on his vest due to tinted windows but he had a bullet proof vest in military green with yellow lettering. He refused to talk to us, S recorded the incident. He then tried to intimate us with his vehicle during his feeble attempt 3 other civilian cars with tinted windows rolled by us  we suspect they were together because it's not a heavily trafficed street and it seemed coordinated. I followed them for 10 minutes as they circled old iriving park trying to lose me. He eventually got on the express way. We debrief and some folks have committed to canvass and talk to their neighbors. """,4001 N Kildare,Public Space Raid,,,Chicago NWS,,checked,,,,,
Berwyn,,04-08 Berwyn-Komensky School,4/8/2025 4:00pm,Tuesday,8AM-4PM,,At 10 am Berwyn had ICE activity near Komensky school - we learned about it through a Berwyn Community group page bc one member went live. It was 5-6 agents in casual clothing and ERO vests. they already left and our RR dropped KYR info for the block. We didn't get to see what direction they went,Komensky School,ICE Sighting,,,Cicero/Berwyn,,checked,,,,,
Woodstock,,03-20 Woodstock-,3/20/2025 10:07am,Thursday,12AM-8AM,,Potential ICE activity in Woodstock around 11:30 today. 2 unmarked cars and agents in tactical gear. One location confirmed waiting for further confirmation and information. Update: Source mistook McHenry County Sherrif activity for ICE.,,FALSE,,,McHenry,,checked,,,,,
Schaumburg,,06-12 Schaumburg-National Pizza,6/12/2025 6:00am,Thursday,Unknown,,,National Pizza,FALSE,,,DuPage,,checked,,,,,
Rockford,,06-12 Rockford-,6/12/2025 6:00am,Thursday,Unknown,,,,Home Raid,,,DeKalb,3,checked,,,,,
Cicero,,06-12 Cicero-,6/12/2025 6:00am,Thursday,Unknown,,,,ICE Sighting,,,Cicero/Berwyn,,checked,,,,,
SW Suburbs ,,06-12 SW Suburbs -Worksite ,6/12/2025 6:00am,Thursday,Unknown,,,Worksite ,ICE Sighting,,,SW Suburbs,,checked,,,,,
Evanston,,06-12 Evanston-Northwestern Stadium ,6/12/2025 6:00am,Thursday,Unknown,,Graduation season,Northwestern Stadium ,Rumors,,,Evanston,,checked,,,,,
Chicago - North Pulaski,,06-12 Chicago - North Pulaski-Fresh Market,6/12/2025 6:00am,Thursday,Unknown,,,Fresh Market,FALSE,,,Chicago NWS,,checked,,,,,
Chicago - Uptown,,06-12 Chicago - Uptown-Tony's Market,6/12/2025 6:00am,Thursday,Unknown,,,Tony's Market,FALSE,,,Uptown,,checked,,,,,
Chicago - Uptown,,06-12 Chicago - Uptown-Lawrence and Wolcott,6/12/2025 6:00am,Thursday,Unknown,,DHS federal protection service agents,Lawrence and Wolcott,ICE Sighting,,,Uptown,,checked,,,,,
Chicago - Pilsen ,,06-12 Chicago - Pilsen -Jumping Bean,6/12/2025 6:00am,Thursday,Unknown,,,Jumping Bean,FALSE,,,Pilsen,,checked,,,,,
Alsip ,,06-12 Alsip -Worksite ,6/12/2025 6:00am,Thursday,Unknown,,,Worksite ,I-9 Audit,,,SW Suburbs,,checked,,,,,
DeKalb ,,06-12 DeKalb -Worksite ,6/12/2025 6:00am,Thursday,Unknown,,Potential I-9 Audit,Worksite ,Rumors,,,DeKalb,,checked,,,,,
Aurora,,06-12 Aurora-APD/SWAT Operation,6/12/2025 6:00am,Thursday,Unknown,,,APD/SWAT Operation,FALSE,,,Aurora,,checked,,,,,
Aurora,,06-12 Aurora-Randall West Apartments,6/12/2025 6:00am,Thursday,Unknown,,,Randall West Apartments,Home Raid,,,Aurora,1,checked,,,,,
Chicago - Little Village,,06-12 Chicago - Little Village-Rudy Lozano School,6/12/2025 6:00am,Thursday,Unknown,,,Rudy Lozano School,FALSE,,,Little Village,,checked,,,,,
Joliet,,06-12 Joliet-Feldman Early ,6/12/2025 6:00am,Thursday,Unknown,,,Feldman Early ,FALSE,,,SSIP,,checked,,,,,
Chicago - Union Station,,06-12 Chicago - Union Station-,6/12/2025 6:00am,Thursday,Unknown,,,,ICE Sighting,,,Pilsen,,checked,,,,,
Elgin,,06-13 Elgin-Downtown Post Office,6/13/2025 12:30pm,Friday,12AM-8AM,,,Downtown Post Office,ICE Sighting,,,Elgin,,checked,,,,,
Cicero ,,06-14 Cicero -58th Ave and Cermak,6/14/2025 8:30pm,Saturday,8AM-4PM,,Confirmed detention at gas station.,58th Ave and Cermak,Public Space Raid,,,Cicero/Berwyn,1,checked,,,,,
Belmont Ave,,06-19 Belmont Ave-Tony's,6/19/2025 11:09pm,Thursday,4PM-12AM,,"No photos but ICE sighting reported at Tonys, Belmont near Cicero. Also being reported on community page, ICE sighting in area by Fletcher and Meade. Team is responding",Tony's,ICE Sighting,,,Cicero/Berwyn,,checked,,,,,
"Chicago - East Side
",,"06-17 Chicago - East Side
-S Ave M",6/17/2025 4:50pm,Tuesday,8AM-4PM,,,S Ave M,Rumors,,,East Chicago,,checked,,,,,
Chicago,,"06-14 Chicago- 3626 Touhy Ave, Skokie, IL 60076",6/14/2025 6:00am,Saturday,Unknown,,," 3626 Touhy Ave, Skokie, IL 60076",FALSE,,,Skokie,,checked,,,,,
Elgin,,06-24 Elgin-Ray's ,6/24/2025 12:42pm,Tuesday,12AM-8AM,,,Ray's ,Public Space Raid,,,Elgin,3,checked,,,,,
Chicago - NWS,,06-20 Chicago - NWS-Laramie and Fullerton,6/20/2025 4:20pm,Friday,8AM-4PM,,1 person detained. A parent was taken while they were dropping off their child at Memito's Day Care. The child is with the staff at the daycare and they are working to get their emergency contact. We are asking a neighboring alder to check in with the commander to ask why CPD was there and if this was their arrest,Laramie and Fullerton,Public Space Raid,,,Chicago NWS,1,checked,,,,,
Chicago - Belmont/Cragin ,,06-23 Chicago - Belmont/Cragin -2716 N. Mason ,6/23/2025 1:40pm,Monday,12AM-8AM,,"FSN: ICE sighting in Belmont Cragin neighborhood, 60639, North Mason Avenue and West Schubert Avenue, around 2716 N. Mason 
7:40 am
3 vehicles: Grey Hyundai small SUV, license 0973268 … Black Buick Enclave … White Toyota SUV
Caller saw 3 officers, 2 female and 1 male, approaching residents and questioning them, including one woman who was watering her plants 
Officers had vests (one vest was tan, another lime green) but unclear what the vests said. They are wearing ski masks.",2716 N. Mason ,ICE Sighting,,,Chicago NWS,,checked,,,,,
Bedford Park,,06-13 Bedford Park-Costco,6/13/2025 5:45pm,Friday,8AM-4PM,,ICE spotted at Costco in Bedford park  ,Costco,ICE Sighting,,,SW Suburbs,,checked,,,,,
Chicago,,06-14 Chicago-Montrose Beach,6/14/2025 6:00am,Saturday,Unknown,,,Montrose Beach,FALSE,,,Uptown,,checked,,,,,
Chicago - Uptown ,,06-13 Chicago - Uptown - Patterson and Clark ,6/13/2025 8:13pm,Friday,8AM-4PM,,, Patterson and Clark ,FALSE,,,Uptown,,checked,,,,,
Westmont ,,"06-21 Westmont -4 W 63rd
St, Westmont, IL 60559",6/21/2025 2:45pm,Saturday,8AM-4PM,,"3 people taken in Westmont today
6/21 around 8:45 am.
The 3 men had ordered through the Burger King drive thru, when they got to the window to get their food, they were surrounded by 5 vehicles parked at the Walgreens next to it.
The workers at Burger King were able to get video footage, although not super helpful except the same masked up abductors.","4 W 63rd
St, Westmont, IL 60559",Worksite Raid,,,SSIP,,checked,,,,,
Chicago - SWS,,06-16 Chicago - SWS-53rd and Pulaski,6/16/2025 3:42pm,Monday,8AM-4PM,,"One black car parked, only one person driving , no one detained 
Black suv.",53rd and Pulaski,ICE Sighting,,,Chicago SWS,0,checked,,,,,
Chicago - Ravenswood,,06-17 Chicago - Ravenswood-4301 N Mozart St,6/17/2025 9:25pm,Tuesday,8AM-4PM,,,4301 N Mozart St,FALSE,,,Rogers Park,,checked,,,,,
Chicago ,,06-19 Chicago -4200 W Wrightwood ,6/19/2025 6:34pm,Thursday,8AM-4PM,,"FSN: ICE Sighting. 
Location: 4200 W Wrightwood, Chicago, 60639. (Building Address)
ICE is trying to get into the establishment, Factory that  is printing press. 
Decorating apparel company
Caller is in the area in response to brother who called her. Her brother is in the factory.
Caller was driving around and was not seeing anything, but brother believed that ICE or other agents were trying to get in the area. 

Update: We’re on site with a crew of 8. There was a white SUV with federal license plates circling around. The company did a great job of doing a lockdown and calling families. We haven’t identified any other vehicles",4200 W Wrightwood ,Worksite Raid,,,Chicago NWS,,checked,,,,,
